time_series_name,model_run_date,prediction_date,predicted_value
time_series_0,18/09/2022,23/09/2022,-0.985882319
time_series_0,18/09/2022,24/09/2022,4.573716394
time_series_0,18/09/2022,25/09/2022,6.208709076
time_series_0,18/09/2022,26/09/2022,-4.430847538
time_series_0,18/09/2022,27/09/2022,1.960871532
time_series_0,18/09/2022,28/09/2022,-16.95335808
time_series_0,18/09/2022,29/09/2022,-11.32731429
time_series_0,18/09/2022,30/09/2022,-15.53832459
time_series_0,18/09/2022,01/10/2022,-1.89624349
time_series_0,25/09/2022,25/09/2022,8.00315627
time_series_0,25/09/2022,26/09/2022,9.405692167
time_series_0,25/09/2022,27/09/2022,-0.013310458
time_series_0,25/09/2022,28/09/2022,-10.67584145
time_series_0,25/09/2022,29/09/2022,-9.08082573
time_series_0,25/09/2022,30/09/2022,-2.201129838
time_series_0,25/09/2022,01/10/2022,7.052494043
time_series_0,25/09/2022,02/10/2022,8.983668689
time_series_0,25/09/2022,03/10/2022,7.934768589
time_series_0,25/09/2022,04/10/2022,9.577461546
time_series_0,25/09/2022,05/10/2022,5.385101365
time_series_0,25/09/2022,06/10/2022,4.091722771
time_series_0,25/09/2022,07/10/2022,7.631923154
time_series_0,25/09/2022,08/10/2022,-25.71341546
time_series_0,02/10/2022,02/10/2022,4.675043486
time_series_0,02/10/2022,03/10/2022,2.639487003
time_series_0,02/10/2022,04/10/2022,8.41811709
time_series_0,02/10/2022,05/10/2022,3.743959733
time_series_0,02/10/2022,06/10/2022,-7.118974633
time_series_0,02/10/2022,07/10/2022,-6.209772549
time_series_0,02/10/2022,08/10/2022,-9.119952025
time_series_0,02/10/2022,09/10/2022,0.550318684
time_series_0,02/10/2022,10/10/2022,-3.196996181
time_series_0,02/10/2022,11/10/2022,8.528565247
time_series_0,02/10/2022,12/10/2022,1.828737212
time_series_0,02/10/2022,13/10/2022,5.750358728
time_series_0,02/10/2022,14/10/2022,6.259053885
time_series_0,02/10/2022,15/10/2022,-3.751048516
time_series_0,09/10/2022,09/10/2022,-11.38454771
time_series_0,09/10/2022,10/10/2022,-2.424322917
time_series_0,09/10/2022,11/10/2022,-1.23455418
time_series_0,09/10/2022,12/10/2022,1.081280547
time_series_0,09/10/2022,13/10/2022,16.21014922
time_series_0,09/10/2022,14/10/2022,-4.798254837
time_series_0,09/10/2022,15/10/2022,1.200658448
time_series_0,09/10/2022,16/10/2022,22.12556009
time_series_0,09/10/2022,17/10/2022,-2.552650377
time_series_0,09/10/2022,18/10/2022,-15.05598135
time_series_0,09/10/2022,19/10/2022,-9.916440751
time_series_0,09/10/2022,20/10/2022,6.345269942
time_series_0,09/10/2022,21/10/2022,10.00419041
time_series_0,09/10/2022,22/10/2022,14.82438817
time_series_0,16/10/2022,16/10/2022,-4.76925443
time_series_0,16/10/2022,17/10/2022,-9.895385459
time_series_0,16/10/2022,18/10/2022,-9.098996019
time_series_0,16/10/2022,19/10/2022,-6.679774203
time_series_0,16/10/2022,20/10/2022,2.486263531
time_series_0,16/10/2022,21/10/2022,3.3700181
time_series_0,16/10/2022,22/10/2022,11.64009464
time_series_0,16/10/2022,23/10/2022,4.844427232
time_series_0,16/10/2022,24/10/2022,9.753246951
time_series_0,16/10/2022,25/10/2022,-14.32720949
time_series_0,16/10/2022,26/10/2022,-26.98698215
time_series_0,16/10/2022,27/10/2022,-4.938951007
time_series_0,16/10/2022,28/10/2022,0.683651177
time_series_0,16/10/2022,29/10/2022,21.47739116
time_series_0,23/10/2022,23/10/2022,8.514223284
time_series_0,23/10/2022,24/10/2022,-3.947368404
time_series_0,23/10/2022,25/10/2022,-5.120612453
time_series_0,23/10/2022,26/10/2022,-9.758760759
time_series_0,23/10/2022,27/10/2022,-3.708221279
time_series_0,23/10/2022,28/10/2022,4.596335381
time_series_0,23/10/2022,29/10/2022,11.39692076
time_series_0,23/10/2022,30/10/2022,3.295092042
time_series_0,23/10/2022,31/10/2022,14.09959357
time_series_0,23/10/2022,01/11/2022,-4.933971545
time_series_0,23/10/2022,02/11/2022,-17.56217203
time_series_0,23/10/2022,03/11/2022,0.343966474
time_series_0,23/10/2022,04/11/2022,-14.59944782
time_series_0,23/10/2022,05/11/2022,20.06796724
time_series_0,30/10/2022,30/10/2022,6.447832767
time_series_0,30/10/2022,31/10/2022,19.92983207
time_series_0,30/10/2022,01/11/2022,10.16306158
time_series_0,30/10/2022,02/11/2022,10.02749872
time_series_0,30/10/2022,03/11/2022,-0.119088799
time_series_0,30/10/2022,04/11/2022,-6.035570935
time_series_0,30/10/2022,05/11/2022,-24.06711826
time_series_0,30/10/2022,06/11/2022,-1.868590456
time_series_0,30/10/2022,07/11/2022,-2.592452342
time_series_0,30/10/2022,08/11/2022,-13.11775368
time_series_0,30/10/2022,09/11/2022,6.973449206
time_series_0,30/10/2022,10/11/2022,-1.810004772
time_series_0,30/10/2022,11/11/2022,-1.164215987
time_series_0,30/10/2022,12/11/2022,-18.07034746
time_series_0,06/11/2022,06/11/2022,-2.725000227
time_series_0,06/11/2022,07/11/2022,-1.364840748
time_series_0,06/11/2022,08/11/2022,8.227176626
time_series_0,06/11/2022,09/11/2022,12.57787049
time_series_0,06/11/2022,10/11/2022,1.420151919
time_series_0,06/11/2022,11/11/2022,-2.089508187
time_series_0,06/11/2022,12/11/2022,-29.87837234
time_series_0,06/11/2022,13/11/2022,-21.42679717
time_series_0,06/11/2022,14/11/2022,-6.822357666
time_series_0,06/11/2022,15/11/2022,-3.9503531
time_series_0,06/11/2022,16/11/2022,3.697508395
time_series_0,06/11/2022,17/11/2022,9.2752238
time_series_0,06/11/2022,18/11/2022,-2.6739107
time_series_0,06/11/2022,19/11/2022,14.72044646
time_series_0,13/11/2022,13/11/2022,-12.85210909
time_series_0,13/11/2022,14/11/2022,-8.142879868
time_series_0,13/11/2022,15/11/2022,5.618947965
time_series_0,13/11/2022,16/11/2022,0.477224755
time_series_0,13/11/2022,17/11/2022,15.4794328
time_series_0,13/11/2022,18/11/2022,8.562208523
time_series_0,13/11/2022,19/11/2022,0.497632486
time_series_0,13/11/2022,20/11/2022,5.283129458
time_series_0,13/11/2022,21/11/2022,-9.595650655
time_series_0,13/11/2022,22/11/2022,-5.489424454
time_series_0,13/11/2022,23/11/2022,12.80565562
time_series_0,13/11/2022,24/11/2022,-5.046907491
time_series_0,13/11/2022,25/11/2022,0.939454318
time_series_0,13/11/2022,26/11/2022,17.43455064
time_series_0,20/11/2022,20/11/2022,0.5336474
time_series_0,20/11/2022,21/11/2022,-6.411575301
time_series_0,20/11/2022,22/11/2022,-16.51444105
time_series_0,20/11/2022,23/11/2022,-15.06091229
time_series_0,20/11/2022,24/11/2022,-8.827188801
time_series_0,20/11/2022,25/11/2022,11.92507499
time_series_0,20/11/2022,26/11/2022,16.23292904
time_series_0,20/11/2022,27/11/2022,22.16639751
time_series_0,20/11/2022,28/11/2022,-7.609848956
time_series_0,20/11/2022,29/11/2022,7.389572286
time_series_0,20/11/2022,30/11/2022,-4.275138871
time_series_0,20/11/2022,01/12/2022,15.4856496
time_series_0,20/11/2022,02/12/2022,3.669908969
time_series_0,20/11/2022,03/12/2022,-4.482947076
time_series_0,27/11/2022,27/11/2022,11.02699747
time_series_0,27/11/2022,28/11/2022,8.89382415
time_series_0,27/11/2022,29/11/2022,-6.796042288
time_series_0,27/11/2022,30/11/2022,-16.0134757
time_series_0,27/11/2022,01/12/2022,-13.35935866
time_series_0,27/11/2022,02/12/2022,-5.002292436
time_series_0,27/11/2022,03/12/2022,-0.298915984
time_series_0,27/11/2022,04/12/2022,6.959020977
time_series_0,27/11/2022,05/12/2022,8.576726777
time_series_0,27/11/2022,06/12/2022,22.88155807
time_series_0,27/11/2022,07/12/2022,5.918021383
time_series_0,27/11/2022,08/12/2022,-11.34655661
time_series_0,27/11/2022,09/12/2022,-26.16731631
time_series_0,27/11/2022,10/12/2022,-19.36768845
time_series_0,04/12/2022,04/12/2022,0.763302379
time_series_0,04/12/2022,05/12/2022,7.120188317
time_series_0,04/12/2022,06/12/2022,5.143186318
time_series_0,04/12/2022,07/12/2022,13.5059959
time_series_0,04/12/2022,08/12/2022,-5.70248554
time_series_0,04/12/2022,09/12/2022,-11.7117656
time_series_0,04/12/2022,10/12/2022,-7.169391617
time_series_0,04/12/2022,11/12/2022,-24.19158102
time_series_0,04/12/2022,12/12/2022,-15.31838385
time_series_0,04/12/2022,13/12/2022,25.30696969
time_series_0,04/12/2022,14/12/2022,0.039855641
time_series_0,04/12/2022,15/12/2022,18.73351059
time_series_0,04/12/2022,16/12/2022,35.3019293
time_series_0,04/12/2022,17/12/2022,9.325242692
time_series_0,11/12/2022,11/12/2022,-9.201998203
time_series_0,11/12/2022,12/12/2022,4.763895454
time_series_0,11/12/2022,13/12/2022,0.055911695
time_series_0,11/12/2022,14/12/2022,-0.230215434
time_series_0,11/12/2022,15/12/2022,7.540099317
time_series_0,11/12/2022,16/12/2022,1.862123623
time_series_0,11/12/2022,17/12/2022,-0.092270027
time_series_0,11/12/2022,18/12/2022,-14.12881405
time_series_0,11/12/2022,19/12/2022,-2.120893181
time_series_0,11/12/2022,20/12/2022,-3.142113411
time_series_0,11/12/2022,21/12/2022,-21.26763183
time_series_0,11/12/2022,22/12/2022,15.74290418
time_series_0,11/12/2022,23/12/2022,9.178184146
time_series_0,11/12/2022,24/12/2022,-26.96106737
time_series_0,18/12/2022,18/12/2022,-5.793645576
time_series_0,18/12/2022,19/12/2022,-18.89556718
time_series_0,18/12/2022,20/12/2022,-3.331179024
time_series_0,18/12/2022,21/12/2022,-4.443520135
time_series_0,18/12/2022,22/12/2022,2.576322399
time_series_0,18/12/2022,23/12/2022,17.39619631
time_series_0,18/12/2022,24/12/2022,13.29546163
time_series_0,18/12/2022,25/12/2022,18.69989842
time_series_0,18/12/2022,26/12/2022,6.418903512
time_series_0,18/12/2022,27/12/2022,-12.50704282
time_series_0,18/12/2022,28/12/2022,9.263734122
time_series_0,18/12/2022,29/12/2022,-43.94296688
time_series_0,18/12/2022,30/12/2022,-14.03637672
time_series_0,18/12/2022,31/12/2022,-12.05692813
time_series_0,25/12/2022,25/12/2022,7.119851065
time_series_0,25/12/2022,26/12/2022,0.630005841
time_series_0,25/12/2022,27/12/2022,-8.084203405
time_series_0,25/12/2022,28/12/2022,-4.821534443
time_series_0,25/12/2022,29/12/2022,-10.2181966
time_series_0,25/12/2022,30/12/2022,2.064880944
time_series_0,25/12/2022,31/12/2022,-1.793393675
time_series_0,25/12/2022,01/01/2023,3.809560205
time_series_0,25/12/2022,02/01/2023,13.64459484
time_series_0,25/12/2022,03/01/2023,10.91326126
time_series_0,25/12/2022,04/01/2023,25.6605981
time_series_0,25/12/2022,05/01/2023,4.261358379
time_series_0,25/12/2022,06/01/2023,21.04331353
time_series_0,25/12/2022,07/01/2023,12.91716722
time_series_1,02/01/2022,02/01/2022,2.249775884
time_series_1,02/01/2022,03/01/2022,-1.229126885
time_series_1,02/01/2022,04/01/2022,-1.648997952
time_series_1,02/01/2022,05/01/2022,1.718154291
time_series_1,02/01/2022,06/01/2022,-10.51766649
time_series_1,02/01/2022,07/01/2022,-2.09688282
time_series_1,02/01/2022,08/01/2022,-8.444026239
time_series_1,02/01/2022,09/01/2022,-12.27821312
time_series_1,02/01/2022,10/01/2022,-1.729120046
time_series_1,02/01/2022,11/01/2022,-12.79723895
time_series_1,02/01/2022,12/01/2022,-6.050008794
time_series_1,02/01/2022,13/01/2022,5.102635382
time_series_1,02/01/2022,14/01/2022,0.66329083
time_series_1,02/01/2022,15/01/2022,16.25021915
time_series_1,09/01/2022,09/01/2022,-9.66738038
time_series_1,09/01/2022,10/01/2022,-13.52993156
time_series_1,09/01/2022,11/01/2022,-8.808705139
time_series_1,09/01/2022,12/01/2022,-5.987354008
time_series_1,09/01/2022,13/01/2022,-10.04981922
time_series_1,09/01/2022,14/01/2022,-25.08473793
time_series_1,09/01/2022,15/01/2022,-10.2155823
time_series_1,09/01/2022,16/01/2022,-11.51272345
time_series_1,09/01/2022,17/01/2022,-4.319242924
time_series_1,09/01/2022,18/01/2022,-20.81242959
time_series_1,09/01/2022,19/01/2022,0.625783024
time_series_1,09/01/2022,20/01/2022,-19.75766894
time_series_1,09/01/2022,21/01/2022,-16.14084602
time_series_1,09/01/2022,22/01/2022,-29.04649562
time_series_1,16/01/2022,16/01/2022,-0.881580253
time_series_1,16/01/2022,17/01/2022,-29.49845738
time_series_1,16/01/2022,18/01/2022,-0.97928519
time_series_1,16/01/2022,19/01/2022,-10.11790629
time_series_1,16/01/2022,20/01/2022,-10.73550007
time_series_1,16/01/2022,21/01/2022,16.87264319
time_series_1,16/01/2022,22/01/2022,7.785992697
time_series_1,16/01/2022,23/01/2022,12.97778281
time_series_1,16/01/2022,24/01/2022,56.59852075
time_series_1,16/01/2022,25/01/2022,39.27624773
time_series_1,16/01/2022,26/01/2022,81.80361798
time_series_1,16/01/2022,27/01/2022,-17.11796828
time_series_1,16/01/2022,28/01/2022,-35.59812709
time_series_1,16/01/2022,29/01/2022,23.11581733
time_series_1,23/01/2022,23/01/2022,2.750895943
time_series_1,23/01/2022,24/01/2022,6.211939101
time_series_1,23/01/2022,25/01/2022,13.42132469
time_series_1,23/01/2022,26/01/2022,13.62166896
time_series_1,23/01/2022,27/01/2022,12.14374674
time_series_1,23/01/2022,28/01/2022,25.04995563
time_series_1,23/01/2022,29/01/2022,17.96215068
time_series_1,23/01/2022,30/01/2022,34.49592759
time_series_1,23/01/2022,31/01/2022,49.21007566
time_series_1,23/01/2022,01/02/2022,-19.71199914
time_series_1,23/01/2022,02/02/2022,22.96574963
time_series_1,23/01/2022,03/02/2022,46.16172526
time_series_1,23/01/2022,04/02/2022,4.941016826
time_series_1,23/01/2022,05/02/2022,77.33404062
time_series_1,30/01/2022,30/01/2022,27.27858419
time_series_1,30/01/2022,31/01/2022,28.34201151
time_series_1,30/01/2022,01/02/2022,20.46977978
time_series_1,30/01/2022,02/02/2022,23.70277975
time_series_1,30/01/2022,03/02/2022,28.23799186
time_series_1,30/01/2022,04/02/2022,40.90147182
time_series_1,30/01/2022,05/02/2022,40.12469409
time_series_1,30/01/2022,06/02/2022,51.30438707
time_series_1,30/01/2022,07/02/2022,26.47994125
time_series_1,30/01/2022,08/02/2022,9.938954618
time_series_1,30/01/2022,09/02/2022,23.28555705
time_series_1,30/01/2022,10/02/2022,-4.851036114
time_series_1,30/01/2022,11/02/2022,38.48038941
time_series_1,30/01/2022,12/02/2022,-9.208714853
time_series_1,06/02/2022,06/02/2022,37.26826406
time_series_1,06/02/2022,07/02/2022,42.93669656
time_series_1,06/02/2022,08/02/2022,11.1566138
time_series_1,06/02/2022,09/02/2022,0.360010171
time_series_1,06/02/2022,10/02/2022,-28.84520184
time_series_1,06/02/2022,11/02/2022,16.81709787
time_series_1,06/02/2022,12/02/2022,18.5841318
time_series_1,06/02/2022,13/02/2022,8.879758779
time_series_1,06/02/2022,14/02/2022,6.960310153
time_series_1,06/02/2022,15/02/2022,-18.54116946
time_series_1,06/02/2022,16/02/2022,-98.48210062
time_series_1,06/02/2022,17/02/2022,-50.85458387
time_series_1,06/02/2022,18/02/2022,-98.05310514
time_series_1,06/02/2022,19/02/2022,-46.02256297
time_series_1,13/02/2022,13/02/2022,-0.315473012
time_series_1,13/02/2022,14/02/2022,-13.13776409
time_series_1,13/02/2022,15/02/2022,-22.93314014
time_series_1,13/02/2022,16/02/2022,-27.8914579
time_series_1,13/02/2022,17/02/2022,-47.63321182
time_series_1,13/02/2022,18/02/2022,-11.49047594
time_series_1,13/02/2022,19/02/2022,5.342320639
time_series_1,13/02/2022,20/02/2022,-51.43309736
time_series_1,13/02/2022,21/02/2022,-23.82215719
time_series_1,13/02/2022,22/02/2022,-4.208653541
time_series_1,13/02/2022,23/02/2022,30.00719484
time_series_1,13/02/2022,24/02/2022,-95.41267933
time_series_1,13/02/2022,25/02/2022,-22.21848924
time_series_1,13/02/2022,26/02/2022,-82.4569875
time_series_1,20/02/2022,20/02/2022,-31.7557019
time_series_1,20/02/2022,21/02/2022,-39.18150681
time_series_1,20/02/2022,22/02/2022,-36.92338318
time_series_1,20/02/2022,23/02/2022,-58.60528898
time_series_1,20/02/2022,24/02/2022,-53.49551732
time_series_1,20/02/2022,25/02/2022,-42.80831257
time_series_1,20/02/2022,26/02/2022,-51.71909939
time_series_1,20/02/2022,27/02/2022,-56.55405835
time_series_1,20/02/2022,28/02/2022,-75.01447594
time_series_1,20/02/2022,01/03/2022,-45.58934628
time_series_1,20/02/2022,02/03/2022,-30.55161068
time_series_1,20/02/2022,03/03/2022,-20.55447166
time_series_1,20/02/2022,04/03/2022,-25.97625505
time_series_1,20/02/2022,05/03/2022,-25.9811015
time_series_1,27/02/2022,27/02/2022,-80.24893161
time_series_1,27/02/2022,28/02/2022,-18.92210077
time_series_1,27/02/2022,01/03/2022,-96.55112156
time_series_1,27/02/2022,02/03/2022,-60.95400985
time_series_1,27/02/2022,03/03/2022,-14.65455675
time_series_1,27/02/2022,04/03/2022,-8.702794951
time_series_1,27/02/2022,05/03/2022,-86.02466188
time_series_1,27/02/2022,06/03/2022,-7.221701591
time_series_1,27/02/2022,07/03/2022,38.19363154
time_series_1,27/02/2022,08/03/2022,22.48066335
time_series_1,27/02/2022,09/03/2022,88.2717076
time_series_1,27/02/2022,10/03/2022,20.24045224
time_series_1,27/02/2022,11/03/2022,113.2172311
time_series_1,27/02/2022,12/03/2022,-14.69625623
time_series_1,06/03/2022,06/03/2022,-27.81570013
time_series_1,06/03/2022,07/03/2022,0.789149871
time_series_1,06/03/2022,08/03/2022,5.414069906
time_series_1,06/03/2022,09/03/2022,39.21423523
time_series_1,06/03/2022,10/03/2022,69.6352932
time_series_1,06/03/2022,11/03/2022,-75.35955151
time_series_1,06/03/2022,12/03/2022,57.6399584
time_series_1,06/03/2022,13/03/2022,-49.31545799
time_series_1,06/03/2022,14/03/2022,-33.64883675
time_series_1,06/03/2022,15/03/2022,-19.47138308
time_series_1,06/03/2022,16/03/2022,27.64090625
time_series_1,06/03/2022,17/03/2022,41.98575235
time_series_1,06/03/2022,18/03/2022,-18.40567118
time_series_1,06/03/2022,19/03/2022,173.9732442
time_series_1,13/03/2022,13/03/2022,38.91663419
time_series_1,13/03/2022,14/03/2022,35.27115871
time_series_1,13/03/2022,15/03/2022,44.72801425
time_series_1,13/03/2022,16/03/2022,55.47863448
time_series_1,13/03/2022,17/03/2022,83.03766862
time_series_1,13/03/2022,18/03/2022,55.22655907
time_series_1,13/03/2022,19/03/2022,51.57946431
time_series_1,13/03/2022,20/03/2022,115.5721486
time_series_1,13/03/2022,21/03/2022,62.62954973
time_series_1,13/03/2022,22/03/2022,58.67609062
time_series_1,13/03/2022,23/03/2022,62.5452419
time_series_1,13/03/2022,24/03/2022,44.79439458
time_series_1,13/03/2022,25/03/2022,64.19849414
time_series_1,13/03/2022,26/03/2022,49.06740981
time_series_1,20/03/2022,20/03/2022,69.14355516
time_series_1,20/03/2022,21/03/2022,74.49132032
time_series_1,20/03/2022,22/03/2022,80.18883015
time_series_1,20/03/2022,23/03/2022,-23.70591474
time_series_1,20/03/2022,24/03/2022,-1.315699397
time_series_1,20/03/2022,25/03/2022,76.17842978
time_series_1,20/03/2022,26/03/2022,93.63279852
time_series_1,20/03/2022,27/03/2022,-49.2312786
time_series_1,20/03/2022,28/03/2022,114.7040101
time_series_1,20/03/2022,29/03/2022,-44.94512764
time_series_1,20/03/2022,30/03/2022,-64.71216865
time_series_1,20/03/2022,31/03/2022,-56.88814923
time_series_1,20/03/2022,01/04/2022,-98.3505074
time_series_1,20/03/2022,02/04/2022,-13.95974125
time_series_1,27/03/2022,27/03/2022,80.4629179
time_series_1,27/03/2022,28/03/2022,22.48639286
time_series_1,27/03/2022,29/03/2022,-35.56464283
time_series_1,27/03/2022,30/03/2022,45.5863306
time_series_1,27/03/2022,31/03/2022,-3.731679421
time_series_1,27/03/2022,01/04/2022,31.15739586
time_series_1,27/03/2022,02/04/2022,-78.92900028
time_series_1,27/03/2022,03/04/2022,-2.200194152
time_series_1,27/03/2022,04/04/2022,-102.9216162
time_series_1,27/03/2022,05/04/2022,-99.70862873
time_series_1,27/03/2022,06/04/2022,-132.5809143
time_series_1,27/03/2022,07/04/2022,-52.58932386
time_series_1,27/03/2022,08/04/2022,-280.2320695
time_series_1,27/03/2022,09/04/2022,-266.0572057
time_series_1,03/04/2022,03/04/2022,-38.11932505
time_series_1,03/04/2022,04/04/2022,-50.25085062
time_series_1,03/04/2022,05/04/2022,-51.85197326
time_series_1,03/04/2022,06/04/2022,-100.490787
time_series_1,03/04/2022,07/04/2022,-41.0238546
time_series_1,03/04/2022,08/04/2022,-59.77322415
time_series_1,03/04/2022,09/04/2022,-95.21573722
time_series_1,03/04/2022,10/04/2022,-51.86428968
time_series_1,03/04/2022,11/04/2022,-46.67196912
time_series_1,03/04/2022,12/04/2022,-165.4936253
time_series_1,03/04/2022,13/04/2022,-77.04391223
time_series_1,03/04/2022,14/04/2022,-31.08627959
time_series_1,03/04/2022,15/04/2022,-86.92047087
time_series_1,03/04/2022,16/04/2022,-80.39642902
time_series_1,10/04/2022,10/04/2022,-101.09922
time_series_1,10/04/2022,11/04/2022,-78.74974293
time_series_1,10/04/2022,12/04/2022,-88.19321771
time_series_1,10/04/2022,13/04/2022,-98.18458918
